  5376     5.15000     296.69103     296.37050     295.99429     295.09018     293.24133     291.62121     293.06898       0.34495       0.34512       0.34558       0.34641       0.34496       0.32211       6.48272       1.17310
  5424     5.13840     296.62854     297.37839     296.94923     295.87969     293.73943     291.74802     293.05840       0.34060       0.34078       0.34136       0.34303       0.34388       0.32255       7.25665       1.21059
  5472     5.12680     298.30333     298.18920     297.71117     296.56812     294.27526     291.89287     293.04889       0.33737       0.33754       0.33814       0.34006       0.34248       0.32294       6.60440       1.32277
  5520     5.11520     297.17333     298.81291     298.36815     297.21777     294.80416     292.05497     293.04065       0.34278       0.34216       0.34096       0.33932       0.34105       0.32328       7.37052       1.29739
  5568     5.10360     296.63541     298.59680     298.28123     297.44839     295.27484     292.23207     293.03378       0.33683       0.33699       0.33752       0.33889       0.33998       0.32357       6.98039       1.21297
  5616     5.09200     297.34395     297.92104     297.74480     297.24638     295.57898     292.41644     293.02836       0.33358       0.33374       0.33431       0.33622       0.33883       0.32383       6.08633       1.21850
  5664     5.08040     296.75354     298.42919     298.13428     297.37977     295.72367     292.59752     293.02439       0.33066       0.33083       0.33148       0.33381       0.33755       0.32405       7.54231       1.24854
  5712     5.06870     296.87478     298.74058     298.44000     297.67202     295.91616     292.77375     293.02182       0.32788       0.32804       0.32874       0.33137       0.33619       0.32422       7.46514       1.24922
  5760     5.06870     297.08062     299.22545     298.90045     298.03869     296.13974     292.94748     293.02061       0.32488       0.32507       0.32589       0.32899       0.33478       0.32436       7.68312       1.28944
  5808     5.05710     295.49645     299.28093     298.98377     298.20151     296.36772     293.12029     293.02071       0.32031       0.32053       0.32161       0.32580       0.33324       0.32447       8.20238       1.20156
  5856     5.04550     294.72333     296.08059     296.47404     297.15063     296.46668     293.29007     293.02213       0.31913       0.31928       0.32000       0.32345       0.33170       0.32453       4.32391       0.95083
  5904     5.03390     294.98374     294.50076     294.74809     295.37165     296.00668     293.43755     293.02478       0.32102       0.32100       0.32129       0.32337       0.33044       0.32457       2.66001       0.90995
  5952     5.02230     295.21458     295.06065     295.10416     295.20797     295.49256     293.54689     293.02834       0.32741       0.32693       0.32582       0.32472       0.32947       0.32458       3.49794       1.00076
  6000     5.01070     294.78312     294.71510     294.80118     294.99291     295.17522     293.62821     293.03273       0.34186       0.34029       0.33656       0.32948       0.32898       0.32457       3.23921       0.97268
  6048     4.99910     296.78228     295.84029     295.56700     295.10893     294.93075     293.68969     293.03713       0.33834       0.33831       0.33793       0.33491       0.32934       0.32457       4.66936       1.18284
  6096     4.98750     299.59458     297.79084     297.37129     296.43772     295.07283     293.74347     293.04236       0.33359       0.33371       0.33395       0.33398       0.32986       0.32457       4.59335       1.43147
  6144     4.98750     299.47437     298.43722     298.11156     297.24685     295.47508     293.80939     293.04822       0.33422       0.33347       0.33236       0.33216       0.33005       0.32458       4.56099       1.39944
  6192     5.03210     296.03916     296.51513     296.63710     296.73720     295.78358     293.89106     293.05409       0.33853       0.33853       0.33803       0.33436       0.33022       0.32460       3.80207       1.09164
